epoch,train_loss,train_r2,test_loss,test_r2
1,73.17886848449707,-2.5033303326255996,82.58363494873046,-2.4633849478218957
2,66.71081886291503,-2.25860201229728,83.06316528320312,-2.546472420795773
3,64.79704990386963,-2.159117495227322,83.55111694335938,-2.701442593213084
4,68.29801330566406,-2.265093444149236,82.3518310546875,-2.4471910543382345
5,65.00768127441407,-2.024914116413222,82.03821105957032,-2.4238305338730903
6,66.26214179992675,-2.228725267182944,82.12351684570312,-2.4321909830792987
7,65.75079765319825,-1.981474901154285,81.77245178222657,-2.4085128458148226
8,63.7996524810791,-1.999253277117393,81.61073455810546,-2.398053016981997
9,67.44425888061524,-2.2650941096252595,81.59358520507813,-2.3954099240017457
10,67.02564849853516,-2.1866700684480525,81.2730926513672,-2.3735213010979956
11,66.70302543640136,-2.1293743772834954,80.98509674072265,-2.3529117968391775
12,65.32808494567871,-2.075080533419639,81.12648162841796,-2.3979903262461524
13,63.23942527770996,-1.8525537389883784,81.27068634033203,-2.53713961623401
14,63.411414337158206,-2.019931385550634,80.09561614990234,-2.3119010853972646
15,62.948646545410156,-1.9173931603145955,79.12578125,-2.232961009323096
16,64.8607307434082,-2.0284274269058873,78.43832168579101,-2.188611010146938
17,62.13290634155273,-1.884343903184214,77.39039993286133,-2.1198001380755813
18,61.80948028564453,-1.8218145021577858,76.2275993347168,-2.0521169711469285
19,59.44883918762207,-1.6922375198636463,74.56338424682617,-1.9416495984405477
20,58.01618537902832,-1.5293443405072074,72.00053253173829,-1.78783359496484
21,55.85445976257324,-1.4462860342547894,69.73649520874024,-1.711470102151857
22,53.66975860595703,-1.1831277320753673,66.45928421020508,-1.4747826402979434
23,52.67900390625,-1.103820300604184,62.36843643188477,-1.2581665176585655
24,49.020930480957034,-0.9746037847428128,58.2887565612793,-1.0459338767687876
25,47.63122215270996,-0.8700366205006811,55.134911346435544,-0.8302388137317918
26,45.39323348999024,-0.611012248405377,51.02586135864258,-0.5597156402401031
27,42.66825790405274,-0.3906369261111551,48.397422790527344,-0.37626647829323234
28,39.901845359802245,-0.34539366200734656,46.70780715942383,-0.23677576921780918
29,41.07783203125,-0.32628714816087534,46.105899810791016,-0.19631580000630877
30,38.61387920379639,-0.15553563649224067,44.65255432128906,-0.09766205395419902
31,38.78220767974854,-0.1461927431665797,44.53330039978027,-0.0516732009284393
32,38.72359714508057,-0.12222379371797398,46.078046035766604,-0.05642767856172748
33,36.14410877227783,0.015941440228832038,44.017683029174805,0.04361526371116076
34,38.78562335968017,-0.07340660992319448,43.457096862792966,0.06435671497476136
35,40.503686332702635,-0.18412768311146754,43.79318962097168,0.0004348512405937255
36,40.212394332885744,-0.07697529102186751,44.58792953491211,-0.001660047781561813
37,36.53874568939209,-0.06761614978428332,43.35122299194336,0.04958693253626267
38,39.51945838928223,-0.11286084587567546,44.74861640930176,0.04605329114185752
39,35.72269191741943,0.024180334790425362,43.479486083984376,0.1041968995180691
40,39.06707248687744,-0.060544759342816556,42.734249114990234,0.12255235664275343
41,39.55105361938477,-0.17126224284089964,43.26849098205567,0.08516315403416763
42,37.08609867095947,-0.12468982399954087,43.87818717956543,0.08557435238858102
43,37.262470436096194,-0.07990378602915915,43.957886123657225,0.11349327084425553
44,37.33298034667969,-0.004905721894007176,43.317064666748045,0.0885050469326788
