epoch,train_loss,train_r2,test_loss,test_r2
1,46.489366149902345,-0.7259743446222058,46.612479019165036,-0.0019206352758818213
2,36.4634334564209,-0.006086181618808251,46.46601104736328,-0.23480380268831524
3,39.94046592712402,-0.16269875456468053,52.323970794677734,-0.22015938953852277
4,42.71703987121582,-0.2689268301048582,46.023739624023435,-0.022094038655456893
5,38.28159446716309,-0.049411933901365446,47.31757125854492,-0.0026177017230115673
6,40.16079406738281,-0.1298256844561505,48.377038192749026,-0.03307935187390365
7,41.720404052734374,-0.18761075127524407,48.11315689086914,-0.02370491679910902
8,40.02982807159424,-0.06121519339695736,46.41271820068359,-0.23012217507233634
9,39.685301780700684,-0.16974830779024241,47.16601448059082,-0.0001487736721645927
10,38.964444160461426,-0.010531720470905448,45.655263900756836,-0.16292567903724975
11,40.10045223236084,-0.2187725905109592,46.094207000732425,-0.016265278454160592
12,39.006761932373045,-0.11223791357967605,47.258917236328124,-0.2955832810973307
13,37.18464107513428,-0.10313104222188763,47.33895416259766,-0.002365116200180095
14,37.45755863189697,-0.06344278318409158,50.981893920898436,-0.5586803031943954
15,41.05480060577393,-0.2603216676696809,45.94691963195801,-0.025415182296555594
16,40.814133644104004,-0.17649585291612757,46.172237396240234,-0.011487199918677193
17,40.96944465637207,-0.19195015474452748,45.376834106445315,-0.12113325185479007
18,38.912862396240236,-0.08181005008877418,46.48873443603516,-0.0021390829727736538
19,39.18754348754883,-0.062305403637519685,46.70614929199219,-0.25181396479356377
20,38.92724456787109,-0.24607722516467856,45.8468132019043,-0.03233650149616607
21,39.82805404663086,-0.18724072542359305,47.44913864135742,-0.004087029018633892
22,39.21713085174561,-0.09363189903214764,46.59537620544434,0.00020527792262770017
23,39.78565692901611,-0.21404264694313113,46.73186836242676,0.0017989975141030623
24,37.92685966491699,-0.06196881245261521,45.337211227416994,-0.11513813850768417
25,40.17097778320313,-0.19626047821097847,45.72910919189453,-0.04160598308603536
26,38.271879005432126,-0.07815426776214585,46.23358688354492,-0.21434472105475222
27,39.34148063659668,-0.2282588058013868,46.90133895874023,-0.2659931704995895
28,39.06926860809326,-0.13505343768465283,45.949076080322264,-0.02270440457733902
29,40.54815235137939,-0.13659393203452508,45.49091110229492,-0.06613991359392801
30,40.27481899261475,-0.15451024999952323,45.28152275085449,-0.10382488584286809
31,38.68568658828735,-0.14485545210151196,48.061713790893556,-0.02043797165310135
32,39.51004123687744,-0.11926762811070213,46.26039772033691,-0.005683649566975646
33,39.04836730957031,-0.10062044179742036,45.31774139404297,-0.11232731884975355
34,41.870436668395996,-0.2102462783958221,45.901284790039064,-0.18555188065909745
35,39.866503143310545,-0.09957359712742675,46.08630104064942,-0.012371762246529583
36,39.75078773498535,-0.08910275126879075,45.9550895690918,-0.1901792820790078
37,39.41834602355957,-0.18304807745612095,45.398486328125,-0.12507631865267665
38,39.052947235107425,-0.19336183967950116,45.94623641967773,-0.18938480174377315
39,38.53586368560791,-0.163070499906959,45.59532470703125,-0.05196777536250119
40,40.214965438842775,-0.20236476251460433,45.297183990478516,-0.10910318275660225
41,39.50749340057373,-0.1660316882386228,45.365915298461914,-0.07859677189523429
42,40.26955947875977,-0.19215908071597454,46.40163650512695,-0.226797444901067
43,40.12775058746338,-0.15081112936555274,46.046087646484374,-0.19775267559284582
44,39.48651752471924,-0.164755364354356,46.302503967285155,-0.003361132082352336
45,38.0558666229248,-0.13111848560630635,47.322998428344725,0.0003132543340234051
46,39.79073257446289,-0.0754660774868583,46.76273803710937,0.0042031050521086355
47,40.01363277435303,-0.14216908729835454,45.968753051757815,-0.018290129309429526
48,38.15086364746094,-0.041559582669319584,45.762811279296876,-0.1724131951768968
49,39.75644798278809,-0.20482202417537754,45.44472808837891,-0.1329315376351894
50,36.52471008300781,-0.04486642111291905,48.90778350830078,-0.40695942380349415
51,41.06865234375,-0.3433448798071763,47.264810180664064,0.0017645184905140665
52,40.34018898010254,-0.1215730946109701,45.33104400634765,-0.11469174111860636
53,40.929779624938966,-0.1358408352061573,46.600673294067384,0.003331401844646309
54,40.680061149597165,-0.14151820281479566,45.83957099914551,-0.026709551461563397
55,37.92180194854736,-0.04692789084873672,46.68986015319824,0.0044255403744246635
56,39.95191555023193,-0.11603750851722805,45.50966186523438,-0.1436632908376796
57,37.67317667007446,-0.15912528164443684,46.7827262878418,0.0051077631117096844
58,39.14277381896973,-0.09527749034572519,45.48973846435547,-0.06047229927564968
59,38.378888320922854,-0.09928350841289468,45.53583450317383,-0.14736146763871116
60,40.1026029586792,-0.16992139831900221,46.720829772949216,-0.2500643853365534
61,39.693935775756835,-0.12149834759954548,45.35113296508789,-0.076506581666415
62,40.84583625793457,-0.14914491410868513,46.11811561584473,-0.007546762999392831
63,38.80481357574463,-0.06406385091634048,45.88647651672363,-0.021598320634586
64,39.33260726928711,-0.06341050884894206,46.945214080810544,0.005976555707736142
65,38.77735595703125,-0.03972214620054926,48.9021484375,-0.05026355043803732
66,40.53552303314209,-0.05609087227427301,47.877895736694335,-0.012524348172792354
67,40.90954093933105,-0.13682383745632354,45.629578018188475,-0.04308624583623821
68,41.35508518218994,-0.20269943169067584,46.34221839904785,0.0002029882035274877
69,39.52856674194336,-0.14567237184807147,45.602589797973636,-0.15535386102612692
70,39.21950836181641,-0.1776182100835455,47.33053359985352,0.0017636996263749039
71,37.95683288574219,-0.172066140033317,46.927289962768555,0.006493382680757054
72,38.07889461517334,-0.06413166540385795,45.25404853820801,-0.08801498370313943
73,39.74028644561768,-0.19364568381099456,45.49826850891113,-0.05606304272711826
74,40.24167041778564,-0.12458572481346519,47.33561744689941,0.001990846902783394
75,37.327629470825194,0.011808866773169502,51.79747543334961,-0.1911321680568252
76,40.89420833587646,-0.10836365076820553,45.33088607788086,-0.11513169106513965
77,37.27621269226074,-0.1669418017243367,47.01235771179199,0.0066704745835626245
78,39.11330509185791,-0.15000700936876954,48.48912582397461,-0.3751877534457113
79,41.084722709655765,-0.20377881666756137,45.98521614074707,-0.012298651550385342
80,41.253696060180665,-0.2000202213620179,45.800468063354494,-0.025513012410993907
81,40.02343120574951,-0.20200911369341412,46.454289245605466,0.003679621046239645
82,40.40295848846436,-0.16498007604680565,46.30398254394531,0.0006224925931074266
83,37.31051654815674,-0.08473376138796995,46.41637954711914,-0.22528997619835067
84,37.2653564453125,-0.11544206448668248,45.50904235839844,-0.0525152736033776
85,39.342225074768066,-0.07807349413544928,47.359754943847655,-0.29796067528913395
86,38.8746841430664,-0.1864993343092496,45.43469505310058,-0.13220361009621473
87,38.25069942474365,-0.10157194059192576,49.51768112182617,-0.44835282410087407
88,40.34022216796875,-0.31491534577086333,45.48339195251465,-0.05465260573913455
89,37.982512855529784,-0.13704748902585728,48.69821052551269,-0.04090945281568881
90,39.718102836608885,-0.10054703730362924,45.967643356323244,-0.011712815820549505
91,38.887017250061035,-0.12091904633866357,46.41413192749023,0.0039924154553862
